1,PmCzpKyHhBN1RoTEv6Edag,1
2,PmCzpKyHhBN1RoTEv6Edag,1
3,PmCzpKyHhBN1RoTEv6Edag,0
4,PmCzpKyHhBN1RoTEv6Edag,0
5,PmCzpKyHhBN1RoTEv6Edag,0
6,PmCzpKyHhBN1RoTEv6Edag,0
7,PmCzpKyHhBN1RoTEv6Edag,0
8,PmCzpKyHhBN1RoTEv6Edag,0
9,PmCzpKyHhBN1RoTEv6Edag,0
10,PmCzpKyHhBN1RoTEv6Edag,0
11,PmCzpKyHhBN1RoTEv6Edag,0
12,PmCzpKyHhBN1RoTEv6Edag,0
13,PmCzpKyHhBN1RoTEv6Edag,0
14,PmCzpKyHhBN1RoTEv6Edag,0
15,PmCzpKyHhBN1RoTEv6Edag,0
16,PmCzpKyHhBN1RoTEv6Edag,0
17,PmCzpKyHhBN1RoTEv6Edag,0
18,PmCzpKyHhBN1RoTEv6Edag,0
19,PmCzpKyHhBN1RoTEv6Edag,0
20,PmCzpKyHhBN1RoTEv6Edag,0
21,PmCzpKyHhBN1RoTEv6Edag,0
22,PmCzpKyHhBN1RoTEv6Edag,0
23,PmCzpKyHhBN1RoTEv6Edag,0
24,PmCzpKyHhBN1RoTEv6Edag,0
25,PmCzpKyHhBN1RoTEv6Edag,0
26,PmCzpKyHhBN1RoTEv6Edag,0
27,PmCzpKyHhBN1RoTEv6Edag,0
28,PmCzpKyHhBN1RoTEv6Edag,0
29,PmCzpKyHhBN1RoTEv6Edag,0
30,PmCzpKyHhBN1RoTEv6Edag,0
31,PmCzpKyHhBN1RoTEv6Edag,0
32,PmCzpKyHhBN1RoTEv6Edag,0
33,PmCzpKyHhBN1RoTEv6Edag,0
34,PmCzpKyHhBN1RoTEv6Edag,0
35,PmCzpKyHhBN1RoTEv6Edag,0
36,PmCzpKyHhBN1RoTEv6Edag,0
37,PmCzpKyHhBN1RoTEv6Edag,0
38,PmCzpKyHhBN1RoTEv6Edag,0
39,PmCzpKyHhBN1RoTEv6Edag,0
40,PmCzpKyHhBN1RoTEv6Edag,0
41,PmCzpKyHhBN1RoTEv6Edag,0
42,PmCzpKyHhBN1RoTEv6Edag,0
43,PmCzpKyHhBN1RoTEv6Edag,0
44,PmCzpKyHhBN1RoTEv6Edag,0
45,PmCzpKyHhBN1RoTEv6Edag,0
46,PmCzpKyHhBN1RoTEv6Edag,0
47,PmCzpKyHhBN1RoTEv6Edag,0
48,PmCzpKyHhBN1RoTEv6Edag,0
49,PmCzpKyHhBN1RoTEv6Edag,0
50,PmCzpKyHhBN1RoTEv6Edag,0
51,PmCzpKyHhBN1RoTEv6Edag,0
52,PmCzpKyHhBN1RoTEv6Edag,0
53,PmCzpKyHhBN1RoTEv6Edag,0
54,PmCzpKyHhBN1RoTEv6Edag,0
55,PmCzpKyHhBN1RoTEv6Edag,0
56,PmCzpKyHhBN1RoTEv6Edag,0
57,PmCzpKyHhBN1RoTEv6Edag,0
58,PmCzpKyHhBN1RoTEv6Edag,0
59,PmCzpKyHhBN1RoTEv6Edag,0
60,PmCzpKyHhBN1RoTEv6Edag,0
61,PmCzpKyHhBN1RoTEv6Edag,0
62,PmCzpKyHhBN1RoTEv6Edag,0
63,PmCzpKyHhBN1RoTEv6Edag,0
64,PmCzpKyHhBN1RoTEv6Edag,0
65,PmCzpKyHhBN1RoTEv6Edag,0
66,PmCzpKyHhBN1RoTEv6Edag,0
67,PmCzpKyHhBN1RoTEv6Edag,0
68,PmCzpKyHhBN1RoTEv6Edag,0
69,PmCzpKyHhBN1RoTEv6Edag,0
70,PmCzpKyHhBN1RoTEv6Edag,0
71,PmCzpKyHhBN1RoTEv6Edag,0
72,PmCzpKyHhBN1RoTEv6Edag,0
73,PmCzpKyHhBN1RoTEv6Edag,0
74,PmCzpKyHhBN1RoTEv6Edag,0
75,PmCzpKyHhBN1RoTEv6Edag,0
76,PmCzpKyHhBN1RoTEv6Edag,0
77,PmCzpKyHhBN1RoTEv6Edag,0
78,PmCzpKyHhBN1RoTEv6Edag,0
79,PmCzpKyHhBN1RoTEv6Edag,0
80,PmCzpKyHhBN1RoTEv6Edag,0
81,PmCzpKyHhBN1RoTEv6Edag,0
82,PmCzpKyHhBN1RoTEv6Edag,0
83,PmCzpKyHhBN1RoTEv6Edag,1
84,PmCzpKyHhBN1RoTEv6Edag,0
85,PmCzpKyHhBN1RoTEv6Edag,1
86,PmCzpKyHhBN1RoTEv6Edag,1
1,a4QUSAFVvTu7Gv0oegzbXQ,0
2,a4QUSAFVvTu7Gv0oegzbXQ,1
